Kmalloc Time (s),Latency (µs),Bytes
45675.999541,1025671.000003058,24.0
45675.75432,1271495.0000008685,504.0
45677.025912,-65.00000017695129,48.0
45677.0259,-52.00000305194408,32.0
45675.746013,1281447.9999942705,96.0
45675.75517,1275933.0000044429,4096.0
45677.031051,56.0000044060871,32.0
45677.034551,-132.99999409355223,48.0
45677.034498,-76.0000039008446,32.0
45675.75432,1284929.0000012843,504.0
45676.553501,486133.99999885587,48.0
45677.050645,-11008.000001311302,32.0
45675.998541,1046712.9999960889,24.0
45676.095581,949701.9999980694,48.0
45676.021519,1023765.9999984317,32.0
45676.079497,965834.00000236,48.0
45676.079467,965864.9999983027,32.0
45675.75517,1295546.0000011954,4096.0
45677.050645,76.99999696342275,32.0
45676.004674,1052692.9999978165,24.0
45676.967125,91484.99999719206,32.0
45676.106834,952727.000003506,48.0
45675.747295,1312317.9999965942,24.0
45676.00606,1055337.9999983008,48.0
45676.006038,1055362.9999994882,32.0
45676.979934,85978.99999585934,32.0
45677.069762,-904.0000004461035,32.0
45675.75432,1315258.000002359,504.0
45677.069787,-98.99999713525176,48.0
45676.033203,1036487.9999979166,32.0
45675.998025,1072445.9999983083,24.0
45676.017763,1053559.9999930128,24.0
45675.75517,1318638.0000042845,4096.0
45676.967125,106686.99999951059,32.0
45676.148684,927642.0000023791,48.0
45676.148663,927667.0000035665,32.0
45676.968199,109827.00000022305,32.0
45676.505552,572492.9999996675,48.0
45676.983794,94253.00000293646,32.0
45676.058721,1025669.9999954435,24.0
45676.487872,596541.9999993173,48.0
45677.089515,-5095.000000437722,32.0
45675.747499,1337081.0000051279,24.0
45675.75517,1334397.0000059926,4096.0
45677.089515,55.999997130129486,32.0
45676.133699,956190.0000044261,32.0
45676.133189,956753.9999989094,48.0
45676.132609,957335.9999994864,32.0
45676.990976,100077.99999584677,32.0
45677.094939,-78.00000457791612,48.0
45677.094925,-61.99999916134402,32.0
45675.75432,1345166.999999492,504.0
45676.163904,942575.000000943,48.0
45676.163887,942594.0000000992,32.0
45675.754048,1353901.999995287,840.0
45676.157838,950260.999998136,48.0
45675.743519,1364581.999994698,32.0
45676.011873,1099640.9999934258,48.0
45676.069801,1043555.0000038347,24.0
45676.094723,1019575.9999987786,24.0
45676.979934,136853.99999667425,32.0
45676.481512,638868.0000018212,48.0
45676.99499,125392.00000173878,32.0
45676.983794,137832.00000034412,32.0
45676.133189,989193.0000012508,48.0
45677.089515,32870.0000027311,32.0
45675.75432,1368752.0000021323,504.0
45677.123206,-108.00000018207356,48.0
45677.123188,-89.00000102585182,32.0
45675.75517,1368391.0000036121,4096.0
45677.089515,34050.00000202563,32.0
45677.124229,-334.00000393157825,32.0
45676.109929,1014020.0000023469,48.0
45677.123998,-48.00000169780105,32.0
45676.015023,1109471.0000033956,48.0
45676.015008,1109488.9999949373,32.0
45677.124229,520.0000014156103,32.0
45676.012844,1114535.0000006147,48.0
45676.012829,1114552.9999994324,32.0
45676.006608,1124770.999995235,24.0
45676.109929,1023695.0000034994,48.0
45677.123998,9629.000000131782,32.0
45676.979785,154728.99999440415,48.0
45676.979773,154743.99999948218,32.0
45675.75517,1382261.0000061104,4096.0
45677.124229,13205.99999598926,32.0
45676.079969,1061461.9999978459,32.0
45676.002593,1140707.9999989946,24.0
45675.75517,1390217.0000001206,4096.0
45677.089515,55875.9999985341,32.0
45676.135742,1010514.0000014217,24.0
45675.75517,1391328.00000516,4096.0
45676.979934,166570.99999429192,32.0
45677.147231,-394.00000241585076,32.0
45676.173816,973074.0000013611,48.0
45677.14694,-48.00000169780105,32.0
45677.147231,407.9999998793937,32.0
45676.173816,974079.9999999581,48.0
45677.14694,958.0000041751191,32.0
45675.75432,1393917.0000012382,504.0
45676.173816,975162.9999955185,48.0
45677.14694,2040.9999997355044,32.0
45676.289195,862058.9999991353,48.0
45676.162165,989091.9999961625,32.0
45677.023915,128396.00000006612,32.0
45675.75517,1397788.0000020377,4096.0
45677.023915,129047.00000217417,32.0
45676.190887,963156.0000052559,48.0
45677.160583,-6537.9999941797,24.0
45676.002123,1153147.0000045374,48.0
45676.002095,1153177.0000001416,32.0
45675.925466,1233196.000001044,32.0
45675.754294,1404373.9999979152,64.0
45676.190887,969305.0000059884,48.0
45676.289195,871701.000003668,48.0
45676.190887,970085.0000008359,48.0
45677.160583,414.00000191060826,24.0
45676.177668,983583.0000010901,24.0
45675.75432,1407250.9999969043,504.0
45677.025912,135694.00000415044,48.0
45677.0259,135707.00000127545,32.0
45675.967651,1195618.9999982598,24.0
45677.123998,43419.99999451218,32.0
45675.75517,1413503.0000034021,4096.0
45677.123998,44679.99999906169,32.0
45676.990976,178013.99999734713,32.0
45675.75517,1414418.0000002962,4096.0
45676.990976,178616.99999775738,32.0
45675.75432,1417485.999998462,504.0
45677.069787,102045.99999997299,48.0
45677.069762,102073.0000018375,32.0
45675.75517,1419700.0000058324,4096.0
45677.123998,50875.00000081491,32.0
45677.194033,-18181.99999979697,48.0
45675.75432,1421784.9999986356,504.0
45677.094939,81275.9999971604,48.0
45677.094925,81292.00000257697,32.0
45677.124229,53415.00000213273,32.0
45675.75517,1426961.0000046669,4096.0
45677.123998,58136.99999998789,32.0
45676.001086,1182144.000005792,24.0
45676.990976,196825.99999941885,32.0
45677.160583,30703.00000399584,24.0
45675.754048,1437782.9999939422,840.0
45677.194033,446.999998530373,48.0
45676.190887,1004343.0000005173,48.0
45677.194033,1263.9999986276962,48.0
45677.160583,34745.00000447733,24.0
45677.194033,1830.000001064036,48.0
45676.987568,208370.00000028638,32.0
45676.190887,1005474.0000050515,48.0
45676.129594,1066988.9999990119,48.0
45676.986556,210028.9999943925,32.0
45675.970127,1227188.999997452,24.0
45677.194033,3340.0000029359944,48.0
45676.987568,209826.00000570528,32.0
45677.194033,3856.0000029974617,48.0
45676.190887,1007644.0000048024,48.0
45677.194033,4673.000003094785,48.0
45676.987568,211158.00000552554,32.0
45675.971055,1228079.0000004345,24.0
45677.194033,5170.999997062609,48.0
45676.190887,1008814.0000007115,48.0
45677.194033,5766.000002040528,48.0
45676.987568,212252.00000480982,32.0
45677.194033,6295.999999565538,48.0
45676.190887,1009977.0000015269,48.0
45677.194033,6971.000002522487,48.0
45676.987568,213457.00000529177,32.0
45675.972007,1229273.0000044685,24.0
45675.974971,1226318.999993964,24.0
45677.194033,7637.000002432615,48.0
45676.190887,1011235.0000053993,48.0
45677.194033,8190.00000046799,48.0
45676.987568,214675.00000289874,32.0
45677.194033,8638.999999675434,48.0
45676.190887,1012120.9999997518,48.0
45675.977004,1226263.9999971725,24.0
45675.75432,1449285.000002419,504.0
45676.979785,223850.99999519298,48.0
45676.979773,223863.99999959394,32.0
45675.981001,1224475.0000027125,24.0
45675.992094,1214225.9999964153,24.0
45675.75517,1451669.000001857,4096.0
45677.123998,82844.99999717809,32.0
45677.160583,48089.00000352878,24.0
45676.129594,1079249.0000021644,48.0
45676.986556,222288.99999754503,32.0
45675.75432,1454766.0000025644,504.0
45676.129594,1079518.9999989816,48.0
45676.986556,222558.99999436224,32.0
45677.194033,15448.999998625368,48.0
45676.987568,221934.00000105612,32.0
45677.194033,16124.000001582317,48.0
45676.093897,1117383.000004338,48.0
45676.092655,1118626.999996195,32.0
45675.75432,1457553.000000189,504.0
45677.123206,88694.00000548922,48.0
45677.123188,88714.00000498397,32.0
45675.997187,1216940.9999987693,24.0
45675.75517,1459389.0000032843,4096.0
45676.986556,228006.99999788776,32.0
45677.194033,24706.000003789086,48.0
45676.093897,1125513.9999993844,48.0
45676.986556,232877.99999525305,32.0
45676.093897,1125927.0000009565,48.0
45675.75517,1465336.0000011162,4096.0
45676.986556,233953.99999571964,32.0
45677.194033,27726.000000257045,48.0
45676.077681,1144793.9999998198,24.0
45676.093897,1130101.000002469,48.0
45676.986556,237463.99999799905,32.0
45676.019547,1204737.9999930854,32.0
45675.75432,1470818.0000016,504.0
45677.025912,199255.99999987753,48.0
45677.0259,199268.99999700254,32.0
45675.75432,1473141.0000022152,504.0
45677.025912,204870.00000139233,48.0
45676.987568,243535.00000142958,32.0
45676.024066,1207192.000001669,24.0
45676.093897,1137921.00000137,48.0
45675.75517,1479166.000004625,4096.0
45677.160583,73758.00000590971,24.0
45677.025912,209376.0000061593,48.0
45676.987568,247742.99999990035,32.0
45677.069787,165805.99999724654,48.0
45677.069762,165833.9999994496,32.0
45677.025912,209882.0000028354,48.0
45675.75517,1483359.0000052936,4096.0
45677.160583,77950.00000623986,24.0
45675.754048,1485562.9999947269,840.0
45676.093897,1145883.99999775,48.0
45677.094925,145010.00000018394,32.0
45677.094939,145047.99999849638,48.0
45677.124229,115760.00000059139,32.0
45676.046539,1193848.99999568,24.0
45677.025912,216293.00000495277,48.0
45677.160583,81674.00000093039,24.0
45677.025912,216899.9999994412,48.0
45676.093897,1149958.0000017886,48.0
45676.990976,253013.00000137417,32.0
45677.025912,218338.00000604242,48.0
45677.160583,83688.00000607735,24.0
45677.025912,218945.00000053085,48.0
45675.75517,1489829.0000055567,4096.0
45677.160583,84419.00000616442,24.0
45676.080974,1165447.999999742,24.0
45676.093897,1153053.0000018189,48.0
45676.103857,1144458.9999955497,24.0
45675.75517,1495876.0000008624,4096.0
45676.990976,260072.99999764655,32.0
45677.025912,225478.00000029383,48.0
45677.160583,90826.99999999022,24.0
45677.031051,220542.0000027516,32.0
45676.987568,266631.0000058729,32.0
45676.365366,888940.0000043679,48.0
45676.365324,888984.0000047116,32.0
45676.986556,268411.99999762466,32.0
45675.75432,1502719.9999967706,504.0
45676.979785,277281.9999954663,48.0
45676.979773,277296.0000002058,32.0
45675.75517,1504549.000004772,4096.0
45676.987568,272155.0000060233,32.0
45675.754048,1505995.9999998682,840.0
45675.75432,1506286.0000034561,504.0
45677.034551,226081.00000070408,48.0
45677.034498,226135.99999749567,32.0
45675.75432,1506488.9999994193,504.0
45677.034551,226288.00000529736,48.0
45677.034498,226342.00000175042,32.0
45677.094925,167596.9999996596,32.0
45675.75432,1509744.0000026836,504.0
45677.094939,169148.0000008596,48.0
45677.124229,139859.99999567866,32.0
45675.75432,1512378.9999997825,504.0
45677.123206,143518.00000440562,48.0
45677.123188,143537.00000356184,32.0
45675.754048,1512898.0000008596,840.0
45675.75517,1514175.0000038883,4096.0
45676.987568,281780.00000480097,32.0
45675.754048,1515523.9999949117,840.0
45675.75432,1517199.0000017104,504.0
45677.034551,237006.00000302074,48.0
45676.987568,283991.0000038799,32.0
45675.75517,1517546.000002767,4096.0
45676.987568,285152.0000040182,32.0
45676.17403,1100049.0000005811,32.0
45675.75432,1521289.9999969522,504.0
45677.194033,81602.99999872223,48.0
45677.0259,249737.99999861512,32.0
45676.239193,1038969.0000010887,32.0
45675.75517,1523144.0000061411,4096.0
45677.031051,247266.9999988284,32.0
45675.75432,1524722.0000019297,504.0
45677.069787,209279.00000242516,48.0
45677.069762,209306.00000428967,32.0
45676.136862,1143566.999999166,32.0
45676.140889,1139546.9999988563,48.0
45676.140889,1140123.9999977406,48.0
45677.069787,211995.9999981802,48.0
45676.140889,1140988.9999995357,48.0
45677.069762,212140.0000032736,32.0
45676.986556,295573.99999612244,32.0
45675.75517,1529732.0000026957,4096.0
45677.031051,253855.00000265893,32.0
45676.142661,1142503.0000027618,24.0
45677.094925,192541.00000398466,32.0
45677.034498,254064.00000065332,32.0
45677.069762,222146.00000006612,32.0
45675.75432,1539631.9999999832,504.0
45676.979785,314212.99999783514,48.0
45676.979773,314227.00000257464,32.0
45676.987568,307372.0000029425,32.0
45675.754048,1541720.9999941406,840.0
45675.75432,1542368.0000021704,504.0
45677.194033,102680.99999666447,48.0
45677.0259,270815.99999655737,32.0
45675.75517,1544941.000000108,4096.0
45677.069762,230351.99999867473,32.0
45675.75432,1548540.0000034133,504.0
45677.123206,179687.0000034687,48.0
45677.123188,179707.00000296347,32.0
45675.75517,1550685.0000019767,4096.0
45677.034498,271359.9999988219,32.0
45675.75517,1553665.0000067311,4096.0
45677.094925,213913.99999993155,32.0
45675.75432,1556303.9999979082,504.0
45675.75432,1557273.9999988698,504.0
45677.094939,216700.9999975562,48.0
45677.124229,187412.99999965122,32.0
45675.75517,1559353.0000041937,4096.0
45677.031051,283476.00000415696,32.0
45676.987568,330405.00000061,32.0
45677.094925,225038.0000041332,32.0
45677.034498,286637.9999977653,32.0
45676.140889,1181524.999999965,48.0
45676.986556,335860.99999956787,32.0
45675.75517,1570426.000005682,4096.0
45677.094925,230674.9999988824,32.0
45677.069762,256979.99999829335,32.0
45677.034498,293510.9999962151,32.0
45675.75432,1576598.9999999874,504.0
45677.123206,207744.00000664173,48.0
45677.123188,207763.99999886053,32.0
45675.754048,1577866.9999999693,840.0
45675.75432,1579416.0000004922,504.0
45677.094939,238822.99999968382,48.0
45677.124229,209535.00000177883,32.0
45675.75517,1581804.0000012843,4096.0
45677.069762,267214.999999851,32.0
45675.75432,1583925.9999993374,504.0
45675.75432,1584739.999998419,504.0
45677.194033,145058.00000188174,48.0
45677.0259,313193.00000177464,32.0
45675.75517,1586610.0000057486,4096.0
45677.094925,246858.999998949,32.0
45676.979785,362137.99999677576,48.0
45676.979773,362153.0000018538,32.0
45675.75517,1589450.0000067637,4096.0
45676.987568,357056.000000739,32.0
45675.75517,1594294.0000022645,4096.0
45677.031051,318417.0000022277,32.0
45676.987568,365226.00000171224,32.0
45675.75432,1599336.9999996503,504.0
45676.140889,1212798.0000004754,48.0
45676.986556,367134.00000007823,32.0
45675.75517,1601194.0000025788,4096.0
45677.031051,325317.00000254204,32.0
45676.987568,372075.0000065891,32.0
45677.069762,291301.99999781325,32.0
45677.094925,267509.00000479305,32.0
45675.75432,1609916.000001249,504.0
45675.754048,1610453.9999942062,840.0
45677.034498,330159.9999977043,32.0
45675.75432,1616165.9999997937,504.0
45675.75432,1617475.9999994421,504.0
45677.123206,248638.0000045756,48.0
45677.123188,248658.00000407035,32.0
45675.75517,1620721.000006597,4096.0
45677.094925,280969.99999979744,32.0
45676.979785,396763.9999973471,48.0
45676.979773,396779.00000242516,32.0
45675.75517,1624377.000000095,4096.0
45677.069762,309789.99999933876,32.0
45675.75432,1625875.999998243,504.0
45675.75432,1626161.0000001383,504.0
45677.194033,186474.00000190828,48.0
45677.0259,354609.0000018012,32.0
45675.75517,1627819.0000011818,4096.0
45676.987568,395424.00000209454,32.0
45675.754048,1629621.0000000428,840.0
45677.094939,289700.0000011758,48.0
45677.124229,260412.99999633338,32.0
45675.75517,1631846.0000038613,4096.0
45677.031051,355968.00000348594,32.0
45677.034498,354922.99999896204,32.0
45676.987568,403835.00000461936,32.0
45675.754048,1637712.9999964382,840.0
45676.140889,1251423.0000015232,48.0
45676.986556,405757.9999935115,32.0
45675.75517,1639857.000001939,4096.0
45677.034498,360531.99999878416,32.0
45677.094925,300928.0000042054,32.0
45675.754048,1643009.9999997765,840.0
45676.987568,409914.0000034822,32.0
45677.069762,328884.0000022901,32.0
45675.75432,1645893.0000007967,504.0
45675.75432,1647712.9999984754,504.0
45677.123206,278854.0000037756,48.0
45677.123188,278874.00000327034,32.0
45675.75432,1648643.0000004475,504.0
45677.094939,308047.99999896204,48.0
45677.124229,278760.00000105705,32.0
45675.75517,1651103.0000037863,4096.0
45676.987568,418709.0000050375,32.0
45675.75432,1652512.00000057,504.0
45676.979785,427070.99999825004,48.0
45676.979773,427085.00000298955,32.0
45676.117439,1290718.9999968978,48.0
45676.015713,1392446.9999983557,32.0
45675.75517,1654191.0000014468,4096.0
45677.094925,314439.00000158465,32.0
45675.75432,1656017.0000011567,504.0
45677.194033,216392.00000208803,48.0
45677.0259,384528.00000231946,32.0
45675.75517,1658411.00000398,4096.0
45677.034498,379087.0000011637,32.0
45676.987568,428995.0000020326,32.0
45677.069762,348791.00000398466,32.0
45676.140889,1278395.0000011828,48.0
45676.986556,432730.9999935096,32.0
45675.75517,1666571.0000015679,4096.0
45676.987568,434176.0000024806,32.0
45677.123206,298712.0000034338,48.0
45677.123188,298731.00000259,32.0
45676.23975,1182336.9999983697,32.0
45677.424654,-2561.0000011511147,48.0
45676.175989,1247499.9999976717,32.0
45677.42378,-282.9999939422123,48.0
45677.42378,532.0000054780394,48.0
45677.424654,186.99999782256782,48.0
45677.42378,1186.0000013257377,48.0
45677.123188,301804.00000244845,32.0
45676.39994,1026450.9999979055,32.0
45677.094925,332105.00000132015,32.0
45676.176796,1251508.000001195,24.0
45675.75432,1674031.0000022873,504.0
45677.069762,360159.00000347756,32.0
45675.754048,1677310.999999463,840.0
45675.75432,1677865.9999981755,504.0
45677.094939,337348.00000092946,48.0
45677.124229,308059.9999957485,32.0
45676.979785,452599.9999968917,48.0
45676.979773,452615.00000196975,32.0
45675.75517,1679804.0000066976,4096.0
45677.069762,365214.99999798834,32.0
45675.75517,1682665.00000027,4096.0
45677.123188,314650.0000002561,32.0
45677.094925,345821.0000026156,32.0
45675.75432,1688369.0000031493,504.0
45676.140889,1301828.99999636,48.0
45676.986556,456163.9999956242,32.0
45676.577372,866849.9999985215,48.0
45676.01186,1432364.0000002342,32.0
45675.75517,1690406.0000015306,4096.0
45677.123188,322392.0000018552,32.0
45677.194033,251966.00000344915,48.0
45677.0259,420100.9999960661,32.0
45676.260354,1185938.000002352,32.0
45676.305581,1140719.0000027185,48.0
45676.12561,1321936.000000278,32.0
45676.125637,1321917.0000011218,48.0
45676.125637,1322494.000000006,48.0
45677.124229,324003.0000015395,32.0
45676.305581,1143227.0000004792,48.0
45676.125637,1323239.0000048326,48.0
45677.124229,324672.9999955278,32.0
45676.360144,1090152.0000043092,32.0
45676.158081,1294179.9999971408,32.0
45675.75432,1698316.000001796,504.0
45677.094939,357722.00000064913,48.0
45677.069762,382900.9999972186,32.0
45675.75517,1700331.0000000056,4096.0
45677.0259,429603.9999971981,32.0
45675.754048,1701978.9999976638,840.0
45677.094925,361671.0000060266,32.0
45675.75432,1703241.0000028904,504.0
45676.979785,477800.999993633,48.0
45676.979773,477814.9999983725,32.0
45675.75517,1704920.0000037672,4096.0
45677.0259,434194.00000129826,32.0
45677.094925,367546.00000131177,32.0
45675.754048,1708866.000000853,840.0
45675.75432,1709690.9999963827,504.0
45676.979785,484248.9999937243,48.0
45676.979773,484261.99999812525,32.0
45675.75432,1710766.9999968493,504.0
45676.140889,1324220.9999953047,48.0
45676.986556,478555.999994569,32.0
45677.124229,341690.0000011083,32.0
45675.75517,1713793.0000026245,4096.0
45677.094925,374042.00000310084,32.0
45675.75432,1717436.999999336,504.0
45677.094939,376841.9999978505,48.0
45677.069762,402021.00000169594,32.0
45675.75517,1719483.0000007642,4096.0
45677.0259,448755.9999979567,32.0
45675.754048,1722471.0000009509,840.0
45677.124229,352396.0000020452,32.0
45676.645614,832715.9999971627,48.0
45676.191059,1287273.0000017327,32.0
45677.094925,384144.00000328897,32.0
45676.979785,500832.99999823794,48.0
45676.979773,500847.00000297744,32.0
45676.024434,1456351.0000007227,32.0
45676.378673,1103363.0000019912,32.0
45675.75432,1729515.9999994212,504.0
45676.140889,1343003.999994835,48.0
45676.986556,497337.9999937606,32.0
45676.024651,1460594.0000037663,32.0
45675.75517,1732674.0000062273,4096.0
45677.094925,392922.9999994277,32.0
45675.75432,1734647.9999978328,504.0
45677.094939,394058.99999837857,48.0
45677.069762,419238.000002224,32.0
45675.75517,1738547.0000008354,4096.0
45677.124229,369492.99999832874,32.0
45677.094925,402100.99999967497,32.0
45676.979773,519797.0000008354,32.0
45675.754048,1746090.0000005495,840.0
45675.75432,1747131.9999967818,504.0
45676.140889,1360589.9999965914,48.0
45676.986556,514923.9999955171,32.0
45675.75517,1749515.0000031572,4096.0
45677.094925,409764.00000363356,32.0
45676.979773,526418.0000012857,32.0
45675.75432,1752290.999997058,504.0
45677.094939,411706.9999992964,48.0
45677.069762,436886.0000031418,32.0
45675.75517,1754482.000003918,4096.0
45677.094925,414731.00000439445,32.0
45675.754048,1758129.9999947078,840.0
45675.75432,1759057.0000029402,504.0
45676.979773,535044.0000038361,32.0
45675.75432,1762554.0000008186,504.0
45677.094939,421961.00000001024,48.0
45677.069762,447140.0000038557,32.0
45675.75517,1764807.9999999027,4096.0
45677.094925,425056.0000000405,32.0
45676.140889,1379416.9999964652,48.0
45676.986556,533751.9999957294,32.0
45675.75517,1768016.0000018077,4096.0
45677.124229,398960.9999989625,32.0
45677.094925,430022.00000046287,32.0
45675.75432,1772289.0000004554,504.0
45676.140889,1385740.9999982337,48.0
45676.986556,540076.9999978365,32.0
45675.75517,1775617.000006605,4096.0
45677.124229,406561.9999964838,32.0
45675.754048,1778642.9999978282,840.0
45676.979773,553091.0000015865,32.0
45676.369441,1163855.999999214,48.0
45676.042106,1491193.0000016582,32.0
45675.75432,1780232.9999976791,504.0
45677.094939,439637.9999961937,48.0
45677.069762,464815.9999997006,32.0
45675.75517,1783702.0000006305,4096.0
45677.124229,414683.9999957592,32.0
45677.094925,445311.0000031302,32.0
45676.140889,1399515.999997675,48.0
45676.986556,553849.9999966007,32.0
45676.263038,1277621.0000010906,32.0
45677.542788,-2121.99999805307,48.0
45676.269474,1272446.9999957364,32.0
45676.099708,1442221.9999978552,48.0
45676.099708,1442726.0000011302,48.0
45677.542788,449.99999954598024,48.0
45676.099708,1443723.9999970188,48.0
45676.986556,556902.9999969644,32.0
45676.099708,1444862.9999969853,48.0
45676.165822,1378927.9999982682,32.0
45677.542788,2591.0000040312298,48.0
45676.239565,1305938.999998034,32.0
45676.099708,1445855.9999984573,48.0
45676.986556,559029.9999967101,32.0
45676.979773,567305.0000041258,32.0
45676.390088,1157192.999999097,24.0
45675.754048,1793835.9999970999,840.0
45675.75432,1794543.000003614,504.0
45677.094939,453949.99999552965,48.0
45677.069762,479127.99999903655,32.0
45675.75517,1796669.0000030212,4096.0
45676.986556,565286.9999976247,32.0
45676.979773,573815.0000033784,32.0
45675.75432,1800769.00000131,504.0
45677.094939,460171.9999991474,48.0
45677.069762,485350.00000265427,32.0
45675.75517,1802602.0000033895,4096.0
45676.986556,571218.9999976545,32.0
45676.979773,579943.9999973401,32.0
45675.754048,1806638.9999949024,840.0
45675.75432,1807313.9999978594,504.0
45677.094939,466718.9999963739,48.0
45677.069762,491898.0000002193,32.0
45675.75517,1809447.9999999749,4096.0
45676.986556,578065.9999945783,32.0
45676.979773,586201.9999985932,32.0
45675.754048,1812296.9999967609,840.0
45675.75432,1813410.0000024773,504.0
45677.094939,472814.0000006533,48.0
45677.069762,497992.9999972228,32.0
45675.75517,1815286.000004562,4096.0
45676.986556,583902.999998827,32.0
45676.979773,592122.0000018366,32.0
45675.754048,1819003.9999972214,840.0
45675.75432,1819408.0000030226,504.0
45677.094939,478814.99999493826,48.0
45677.069762,503995.99999946076,32.0
45675.75517,1821404.000002076,4096.0
45676.986556,590020.9999963408,32.0
45676.979773,598290.0000017253,32.0
45675.754048,1824537.0000004186,840.0
45675.75432,1825703.0000022496,504.0
45677.094939,485106.0000000871,48.0
45677.069762,510285.0000039325,32.0
45675.75517,1827833.000003011,4096.0
45676.986556,596449.9999972759,32.0
45676.979773,604910.000001837,32.0
45675.754048,1831774.9999987427,840.0
45675.75432,1831989.9999987683,504.0
45677.094939,491417.99999779323,48.0
45677.069762,516596.0000013001,32.0
45675.75517,1833690.0000067544,4096.0
45676.986556,602306.9999937434,32.0
45676.979773,610773.0000003357,32.0
45675.754048,1837608.9999946998,840.0
45675.75432,1837720.0000031735,504.0
45677.094939,497123.00000101095,48.0
45677.069762,522301.9999975804,32.0
45675.75517,1839621.0000064457,4096.0
45676.986556,608237.9999934346,32.0
45675.754048,1841744.9999978999,840.0
45676.979773,616754.0000024019,32.0
45675.75432,1843709.000000672,504.0
45677.094939,503112.99999884795,48.0
45677.069762,528291.0000023548,32.0
45675.75517,1845655.0000046263,4096.0
45676.986556,614271.9999988913,32.0
45675.754048,1848331.0000010533,840.0
45676.979773,622788.0000005825,32.0
45675.75432,1849858.0000014044,504.0
45677.094939,509437.00000061654,48.0
45677.069762,534615.0000041234,32.0
45675.75517,1852887.0000009192,4096.0
45676.986556,621504.9999955227,32.0
45676.979773,630208.0000023125,32.0
45675.754048,1856541.000001016,840.0
45675.75432,1857295.0000016135,504.0
45677.094939,516700.00000012806,48.0
45677.069762,541879.0000039735,32.0
45675.75517,1859825.9999998845,4096.0
45676.986556,628443.999994488,32.0
45676.979773,636886.0000002314,32.0
45675.754048,1863027.9999997583,840.0
45675.75432,1863998.00000072,504.0
45677.094939,523435.9999958542,48.0
45677.069762,548613.9999993611,32.0
45675.75517,1866304.000002856,4096.0
45676.986556,634921.9999974594,32.0
45676.979773,643312.0000001509,32.0
45675.754048,1870021.9999955152,840.0
45675.75432,1870451.0000025039,504.0
45677.094939,529854.0000003413,48.0
45677.069762,555032.0000038482,32.0
45675.75517,1872538.00000326,4096.0
45676.986556,641155.9999978635,32.0
45675.754048,1875409.000000218,840.0
45676.979773,649836.000004143,32.0
45675.75432,1876752.9999968247,504.0
45677.094939,536156.9999950007,48.0
45677.069762,561334.9999985076,32.0
45675.75517,1878479.0000063367,4096.0
45676.986556,647095.9999933257,32.0
45676.979773,655201.0000013979,32.0
45675.754048,1882029.0000003297,840.0
45675.75432,1882198.999999673,504.0
45677.094939,541600.999997172,48.0
45677.069762,566779.0000006789,32.0
45675.75517,1883763.000005274,4096.0
45676.986556,652379.999999539,32.0
45675.754048,1886557.999998331,840.0
45676.979773,661157.0000022766,32.0
45675.75432,1888550.0000033062,504.0
45677.094939,548000.9999955655,48.0
45677.069762,573178.9999990724,32.0
45675.75517,1890393.0000014952,4096.0
45676.986556,659010.9999960987,32.0
45676.979773,667257.0000009728,32.0
45675.754048,1893599.9999957858,840.0
45675.75432,1894406.9999997737,504.0
45677.094939,553811.9999982882,48.0
45677.069762,578990.0000017951,32.0
45675.75517,1896194.0000008326,4096.0
45676.986556,664810.9999950975,32.0
45675.754048,1898548.999997729,840.0
45676.979773,673127.0000018412,32.0
45675.75432,1900231.99999996,504.0
45677.094939,559633.9999974589,48.0
45677.069762,584812.0000009658,32.0
45675.75517,1901906.00000642,4096.0
45676.986556,670523.9999937476,32.0
45676.979773,679122.0000013709,32.0
45675.754048,1905504.9999951734,840.0
45675.75432,1906196.000003547,504.0
45677.094939,565602.9999954626,48.0
45677.069762,590780.9999989695,32.0
45675.75517,1908105.0000022515,4096.0
45676.986556,676722.9999968549,32.0
45675.754048,1910371.9999984605,840.0
45676.979773,684984.9999998696,32.0
45675.75432,1912092.999999004,504.0
45677.094939,571531.9999944768,48.0
45677.069762,596710.9999983222,32.0
45675.75517,1913786.0000046203,4096.0
45676.986556,682402.9999988852,32.0
45676.979773,690634.9999990198,32.0
45675.754048,1916991.9999985723,840.0
45675.75432,1917586.0000032117,504.0
45677.094939,576988.0000007106,48.0
45677.069762,602166.9999972801,32.0
45675.75517,1919257.0000013802,4096.0
45676.986556,687874.9999959837,32.0
45675.754048,1921646.9999955734,840.0
45676.979773,696069.9999981443,32.0
45675.75432,1923319.0000013565,504.0
45677.094939,582721.9999991939,48.0
45677.069762,607901.0000030394,32.0
45675.75517,1924936.000003072,4096.0
45676.986556,693553.9999976754,32.0
45676.979773,701896.9999990077,32.0
45675.754048,1928098.9999970188,840.0
45675.75432,1928826.0000030277,504.0
45677.094939,588228.0000005267,48.0
45677.069762,613406.0000040336,32.0
45675.75517,1930642.9999996908,4096.0
45676.986556,699260.9999942943,32.0
45676.979773,709165.0000002119,32.0
45675.754048,1935804.000000644,840.0
45675.75432,1936220.0000032317,504.0
45677.094939,595623.0000010692,48.0
45677.069762,620801.9999976386,32.0
45675.75517,1937859.000005119,4096.0
45676.986556,706475.9999993839,32.0
45675.754048,1940450.9999949369,840.0
45676.979773,714889.0000025858,32.0
45675.75432,1941887.000000861,504.0
45677.094939,601393.9999975264,48.0
